,genome_id,source,organism,genus,species,strain,closest_placement_reference,Bin Id,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,contig count,Genome size (bp),ctg_N50,ctg_L50,ctg_N90,ctg_L90,ctg_max,gc_avg,gc_std,CDS,Completeness (%),Contamination (%),Relative abundance (%),5S-full,5S-partial,16S-full,16S-partial,23S-full,23S-partial,Circular,Taxa (GTDB),Genome,Phylum,# of Contigs,Length (bp),CheckM Completeness %,CheckM Contamination %,ncbi_mapping,Level,WGS,BioSample,Isolate,Taxonomy,original_genome_id,%GC,CheckM completeness,CheckM contamination,MAG draft quality,Site,Year,Environment,Sample,Depth (cm),BGCs,BGCs (in >10kb contigs),CD domains,KS domains,CD+KS domains,Depth trend,Vegetation trend,Previous publication,classification,viewable,sample,name,sequences,location,basepairs,created_on,coordinates,attributes,material,biome,library,country,sequencing_method,sequence_type,feature,GC,GC std,Genome size,# ambiguous bases,# scaffolds,# contigs,Longest scaffold,Longest contig,N50 (scaffolds),N50 (contigs),Mean scaffold length,Mean contig length,Coding density,Translation table,# predicted genes,Chrs
829,GCA_016708365.1,ncbi,Rubrivivax sp.,Rubrivivax,sp.,Bjer_18-Q3-R1-45_MAXAC.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJFU000000000,SAMN16425702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
830,GCA_016719535.1,ncbi,Rubrivivax sp.,Rubrivivax,sp.,Lyne_18-Q3-R50-59_BATAC.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJYX000000000,SAMN16426241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
831,GCA_016704065.1,ncbi,Sandaracinaceae bacterium,Sandaracinaceae,bacterium,AalW_18-Q3-R10-53_MAXAC.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJAW000000000,SAMN16425568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
832,GCA_016706685.1,ncbi,Sandaracinaceae bacterium,Sandaracinaceae,bacterium,Ejby_18-Q3-R6-50_BATAC.260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJJE000000000,SAMN16425794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
833,GCA_016708135.1,ncbi,Sandaracinaceae bacterium,Sandaracinaceae,bacterium,Damh_18-Q3-R51-60_BATAC.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJGN000000000,SAMN16425723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
834,GCA_016714965.1,ncbi,Sandaracinaceae bacterium,Sandaracinaceae,bacterium,OdNE_18-Q3-R46-58_BAT3C.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKBT000000000,SAMN16426319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
835,GCA_016711615.1,ncbi,Sandaracinaceae bacterium,Sandaracinaceae,bacterium,Hade_18-Q3-R52-61_MAXAC.060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJSQ000000000,SAMN16426061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
836,GCA_016712745.1,ncbi,Sandaracinaceae bacterium,Sandaracinaceae,bacterium,Fred_18-Q3-R57-64_MAXAC.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJQN000000000,SAMN16426002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
837,GCA_016702865.1,ncbi,Sandaracinaceae bacterium,Sandaracinaceae,bacterium,Aved_18-Q3-R54-62_MAXAC.060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJDE000000000,SAMN16425632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
838,GCA_016702835.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Aved_18-Q3-R54-62_MAXAC.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJDF000000000,SAMN16425633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
839,GCA_016702755.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Aved_18-Q3-R54-62_MAXAC.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJDK000000000,SAMN16425638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
840,GCA_016702905.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Aved_18-Q3-R54-62_MAXAC.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJDC000000000,SAMN16425630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
841,GCA_016703485.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Aved_18-Q3-R54-62_BAT3C.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJBY000000000,SAMN16425599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
842,GCA_016703345.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Aved_18-Q3-R54-62_BATAC.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJCF000000000,SAMN16425606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
843,GCA_016702565.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Aved_18-Q3-R54-62_MAXAC.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJDS000000000,SAMN16425646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
844,GCA_016712705.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Fred_18-Q3-R57-64_MAXAC.280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJQO000000000,SAMN16426003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
845,GCA_016712225.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Hade_18-Q3-R52-61_BAT3C.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJRL000000000,SAMN16426030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
846,GCA_016711705.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Hade_18-Q3-R52-61_MAXAC.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJSK000000000,SAMN16426055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
847,GCA_016711865.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Hade_18-Q3-R52-61_BATAC.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJSF000000000,SAMN16426050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
848,GCA_016712145.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Hade_18-Q3-R52-61_BAT3C.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJRO000000000,SAMN16426033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
849,GCA_016712125.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Hade_18-Q3-R52-61_BAT3C.470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJRR000000000,SAMN16426036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
850,GCA_016713905.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Fred_18-Q3-R57-64_BAT3C.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJOE000000000,SAMN16425934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
851,GCA_016714025.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Fred_18-Q3-R57-64_BAT3C.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJOB000000000,SAMN16425931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
852,GCA_016714085.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Fred_18-Q3-R57-64_BAT3C.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJNW000000000,SAMN16425925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
853,GCA_016714175.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,EsbW_18-Q3-R4-48_MAXAC.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJNR000000000,SAMN16425915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
854,GCA_016713025.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Fred_18-Q3-R57-64_BATAC.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJPZ000000000,SAMN16425986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
855,GCA_016712925.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Fred_18-Q3-R57-64_MAXAC.070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJQD000000000,SAMN16425991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
856,GCA_016713205.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Fred_18-Q3-R57-64_BATAC.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJPP000000000,SAMN16425976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
857,GCA_016715105.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,OdNE_18-Q3-R46-58_BAT3C.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKBO000000000,SAMN16426314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
858,GCA_016715025.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,OdNE_18-Q3-R46-58_BAT3C.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKBP000000000,SAMN16426315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
859,GCA_016714985.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,OdNE_18-Q3-R46-58_BAT3C.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKBS000000000,SAMN16426318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
860,GCA_016715165.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Mari_18-Q3-R65-66_MAXAC.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKBD000000000,SAMN16426302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
861,GCA_016715245.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Mari_18-Q3-R65-66_BATAC.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKAS000000000,SAMN16426291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
862,GCA_016715295.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Mari_18-Q3-R65-66_BATAC.234_sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKAP000000000,SAMN16426288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
863,GCA_016715405.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Lyne_18-Q3-R50-59_MAXAC.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKAE000000000,SAMN16426275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
864,GCA_016715465.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Lyne_18-Q3-R50-59_MAXAC.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKAA000000000,SAMN16426271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
865,GCA_016714385.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,OdNW_18-Q3-R42-56_MAXAC.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKDX000000000,SAMN16426375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
866,GCA_016714365.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,EsbW_18-Q3-R4-48_MAXAC.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJNH000000000,SAMN16425904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
867,GCA_016714315.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,EsbW_18-Q3-R4-48_MAXAC.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJNI000000000,SAMN16425905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
868,GCA_016714445.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,EsbW_18-Q3-R4-48_MAXAC.058_sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJNF000000000,SAMN16425902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
869,GCA_016714525.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,OdNW_18-Q3-R42-56_BATAC.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKDQ000000000,SAMN16426368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
870,GCA_016714585.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,OdNW_18-Q3-R42-56_BATAC.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKDP000000000,SAMN16426367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
871,GCA_016714895.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,OdNE_18-Q3-R46-58_BAT3C.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKBV000000000,SAMN16426321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
872,GCA_016714695.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,OdNE_18-Q3-R46-58_BATAC.381_sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKCD000000000,SAMN16426329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
873,GCA_016714785.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,OdNE_18-Q3-R46-58_BATAC.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKCC000000000,SAMN16426328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
874,GCA_016714765.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,OdNE_18-Q3-R46-58_BATAC.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKCF000000000,SAMN16426331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
875,GCA_016715785.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Lyne_18-Q3-R50-59_MAXAC.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJZI000000000,SAMN16426252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
876,GCA_016715705.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Lyne_18-Q3-R50-59_MAXAC.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJZN000000000,SAMN16426257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
877,GCA_016715985.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Kalu_18-Q3-R12-55_MAXAC.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJXD000000000,SAMN16426184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
878,GCA_016715965.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Kalu_18-Q3-R12-55_MAXAC.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJXG000000000,SAMN16426190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
879,GCA_016716185.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Kalu_18-Q3-R12-55_BAT3C.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJWV000000000,SAMN16426176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
880,GCA_016716335.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Kalu_18-Q3-R12-55_BAT3C.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJWN000000000,SAMN16426168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
881,GCA_016716665.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Hjor_18-Q3-R7-51_BAT3C.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJVH000000000,SAMN16426134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
882,GCA_016717145.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Ribe_18-Q3-R11-54_BATAC.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKGD000000000,SAMN16426434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
883,GCA_016717105.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Ribe_18-Q3-R11-54_BATAC.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKGF000000000,SAMN16426436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
884,GCA_016717085.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Hirt_18-Q3-R61-65_MAXAC.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJUM000000000,SAMN16426111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
885,GCA_016722045.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Ribe_18-Q3-R11-54_MAXAC.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKGY000000000,SAMN16426457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
886,GCA_016721905.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Skiv_18-Q3-R9-52_BAT3C.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKHH000000000,SAMN16426467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
887,GCA_016722155.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Ribe_18-Q3-R11-54_MAXAC.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKGQ000000000,SAMN16426448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
888,GCA_016722285.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Ribe_18-Q3-R11-54_BATAC.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKGI000000000,SAMN16426440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
889,GCA_016722295.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Ribe_18-Q3-R11-54_MAXAC.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKGL000000000,SAMN16426443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
890,GCA_016722265.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Ribe_18-Q3-R11-54_MAXAC.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKGO000000000,SAMN16426446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
891,GCA_016721495.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Skiv_18-Q3-R9-52_BATAC.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKHY000000000,SAMN16426484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
892,GCA_016721645.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Skiv_18-Q3-R9-52_BATAC.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKHT000000000,SAMN16426479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
893,GCA_016721375.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Skiv_18-Q3-R9-52_BATAC.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKIF000000000,SAMN16426491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
894,GCA_016720875.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Vibo_18-Q3-R45-57_BATAC.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKJS000000000,SAMN16426531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
895,GCA_016720525.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Viby_18-Q3-R106-67_BAT3C.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKKL000000000,SAMN16426552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
896,GCA_016720635.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Vibo_18-Q3-R45-57_MAXAC.086_sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKKF000000000,SAMN16426546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
897,GCA_016720695.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Vibo_18-Q3-R45-57_MAXAC.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKKD000000000,SAMN16426544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
898,GCA_016720325.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Viby_18-Q3-R106-67_BATAC.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADKKT000000000,SAMN16426560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
899,GCA_016719855.1,ncbi,Saprospiraceae bacterium,Saprospiraceae,bacterium,Lyne_18-Q3-R50-59_BATAC.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contig,JADJYH000000000,SAMN16426224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undefined
